"Codigo";"Link";"CodigoExterno";"Nombre";"Descripcion";"Tipo de Adquisicion";"CodigoEstado";"Estado";"CodigoOrganismo";"NombreOrganismo";"sector";"RutUnidad";"CodigoUnidad";"NombreUnidad";"DireccionUnidad";"ComunaUnidad";"RegionUnidad";"Informada";"CodigoTipo";"Tipo";"TipoConvocatoria";"CodigoMoneda";"Moneda Adquisicion";"Etapas";"EstadoEtapas";"TomaRazon";"EstadoPublicidadOfertas";"JustificacionPublicidad";"EstadoCS";"Contrato";"Obras";"CantidadReclamos";"FechaCreacion";"FechaCierre";"FechaInicio";"FechaFinal";"FechaPubRespuestas";"FechaActoAperturaTecnica";"FechaActoAperturaEconomica";"FechaPublicacion";"FechaAdjudicacion";"FechaEstimadaAdjudicacion";"FechaSoporteFisico";"FechaTiempoEvaluacion";"UnidadTiempoEvaluacion";"FechaEstimadaFirma";"FechasUsuario";"FechaVisitaTerreno";"DireccionVisita";"FechaEntregaAntecedentes";"DireccionEntrega";"Estimacion";"FuenteFinanciamiento";"VisibilidadMonto";"MontoEstimado";"Tiempo";"UnidadTiempo";"Modalidad";"TipoPago";"ProhibicionContratacion";"SubContratacion";"UnidadTiempoDuracionContrato";"TiempoDuracionContrato";"TipoDuracionContrato";"JustificacionMontoEstimado";"ObservacionContrato";"ExtensionPlazo";"EsBaseTipo";"UnidadTiempoContratoLicitacion";"ValorTiempoRenovacion";"PeriodoTiempoRenovacion";"EsRenovable";"TipoAprobacion";"NumeroAprobacion";"FechaAprobacion";"NumeroOferentes";"Correlativo";"CodigoEstadoLicitacion";"Codigoitem";"CodigoProductoONU";"Rubro1";"Rubro2";"Rubro3";"Nombre producto genrico";"Nombre linea Adquisicion";"Descripcion linea Adquisicion";"UnidadMedida";"Cantidad";"CodigoProveedor";"CodigoSucursalProveedor";"RutProveedor";"NombreProveedor";"RazonSocialProveedor";"DescripcionProveedor";"Monto Estimado Adjudicado";"Nombre de la Oferta";"Estado Oferta";"Cantidad Ofertada";"Moneda de la Oferta";"MontoUnitarioOferta";"Valor Total Ofertado";"CantidadAdjudicada";"MontoLineaAdjudica";"FechaEnvioOferta";"Oferta seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;84;8;42260786;42271708;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"SISTEMAS Y DISPOSITIVOS DE TERAPIA DE ENTREGA DE OXÍGENO";"MASCARILLAS DE OXÍGENO MÉDICAS O PIEZAS";"Mascarillas de oxígeno médicas o piezas";"303-1306 Mascarilla oro nasal talla m, para ventilación mecánica no invasiva, libre de látex, pvc o dehp, con válvula antiasfixia y conector para oxígeno, con arnés con velcro para la fijación.";"Unidad";152;21425;20849;"78.800.870-8";"M. Kaplan y Cía. Ltda.";"M KAPLAN Y CIA LTDA";"WM25640 MASCARILLA NASOBUCAL REUSABLE TALLA M CARA";780091480;"M. Kaplan y Compañía Limitada.";"Aceptada";152;"Peso Chileno";60000;9120000;0;0;"2024-10-04";"No Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;85;8;42260801;42271708;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"SISTEMAS Y DISPOSITIVOS DE TERAPIA DE ENTREGA DE OXÍGENO";"MASCARILLAS DE OXÍGENO MÉDICAS O PIEZAS";"Mascarillas de oxígeno médicas o piezas";"303-1315 Mascarilla oro nasal talla s, para ventilación mecánica no invasiva, libre de látex, pvc o dehp, con válvula antiasfixia y conector para oxígeno, con arnés con velcro para la fijación.";"Unidad";20;58732;60315;"86.383.300-0";"Mediplex";"MEDIPLEX S.A.";"FPRT045SMASCARA NIVAIRO CON VALVULA ANTIASFIXIA TALLA S";780091480;"Oferta Mediplex";"Aceptada";20;"Peso Chileno";49000;980000;0;0;"2024-10-07";"No Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;85;8;42260801;42271708;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"SISTEMAS Y DISPOSITIVOS DE TERAPIA DE ENTREGA DE OXÍGENO";"MASCARILLAS DE OXÍGENO MÉDICAS O PIEZAS";"Mascarillas de oxígeno médicas o piezas";"303-1315 Mascarilla oro nasal talla s, para ventilación mecánica no invasiva, libre de látex, pvc o dehp, con válvula antiasfixia y conector para oxígeno, con arnés con velcro para la fijación.";"Unidad";20;30917;31054;"96.625.550-1";"Andover Alianza Médica S. A.";"ANDOVER ALIANZA MEDICA S A";"MASCARA PHILIPS AF531 VNI ORONASAL TALLA S. CAP STRAP. USO -AM";780091480;"Oferta 1057417-80-LR24 Andover";"Aceptada";20;"Peso Chileno";57900;1158000;20;1158000;"2024-10-07";"Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;85;8;42260801;42271708;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"SISTEMAS Y DISPOSITIVOS DE TERAPIA DE ENTREGA DE OXÍGENO";"MASCARILLAS DE OXÍGENO MÉDICAS O PIEZAS";"Mascarillas de oxígeno médicas o piezas";"303-1315 Mascarilla oro nasal talla s, para ventilación mecánica no invasiva, libre de látex, pvc o dehp, con válvula antiasfixia y conector para oxígeno, con arnés con velcro para la fijación.";"Unidad";20;21425;20849;"78.800.870-8";"M. Kaplan y Cía. Ltda.";"M KAPLAN Y CIA LTDA";"WM25630 MASCARILLA NASOBUCAL REUSABLE TALLA S CARA";780091480;"M. Kaplan y Compañía Limitada.";"Aceptada";20;"Peso Chileno";60000;1200000;0;0;"2024-10-04";"No Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;86;8;42260806;42271802;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"PRODUCTOS PARA TERAPIA RESPIRATORIA EN AEROSOL Y HUMIDIFICACIÓN";"NEBULIZADORES O ACCESORIOS";"Nebulizadores o accesorios";"303-3913 Nebulizador tipo malla desechable, capacidad de 6 ml, malla de paladio, envase individual. Estéril, compatible con equipo aerogen.";"Unidad";416;1793880;1205874;"77.372.975-1";"SUR SPA";"SUR SPA";"EV";780091480;"EV SUMINISTRO DE INSUMO ";"Rechazada";416;"Peso Chileno";9;3744;0;0;"2024-09-06";"No Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;86;8;42260806;42271802;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"PRODUCTOS PARA TERAPIA RESPIRATORIA EN AEROSOL Y HUMIDIFICACIÓN";"NEBULIZADORES O ACCESORIOS";"Nebulizadores o accesorios";"303-3913 Nebulizador tipo malla desechable, capacidad de 6 ml, malla de paladio, envase individual. Estéril, compatible con equipo aerogen.";"Unidad";416;58732;60315;"86.383.300-0";"Mediplex";"MEDIPLEX S.A.";"AGAGAS3200NEBULIZADOR AEROGEN SOLO";780091480;"Oferta Mediplex";"Aceptada";416;"Peso Chileno";58000;24128000;416;24128000;"2024-10-07";"Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;87;8;42260816;42271907;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"PRODUCTOS PARA EL MANEJO DE LA VÍA AÉREA";"PRODUCTOS O ACCESORIOS DE ASPIRADOR RESPIRATORIO";"Productos o accesorios de aspirador respiratorio";"303-3285 Interfaz de ventilador mecánico doble rama flexible para modo vni cpap para paciente neonatal, compatible con ventilador sle5000 4000 vni neonatal, con adaptador flexible y giratorio para la instalación de máscara.";"Unidad";60;303103;309786;"76.021.485-k";"PM CONSULTING";"INGENIERIA E IMPORTACIONES M & M LTDA.";"Generador nasal CPAP MINIFLOW, doble rama flexible y con ángulo de posición modificable.Código SLE BM 4000";780091480;"INSUMOS PARA VENTILACION NO INVASIVA CON VENTILADOR SLE5000";"Aceptada";60;"Peso Chileno";41900;2514000;60;2514000;"2024-10-07";"Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;88;8;42260825;42271907;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"PRODUCTOS PARA EL MANEJO DE LA VÍA AÉREA";"PRODUCTOS O ACCESORIOS DE ASPIRADOR RESPIRATORIO";"Productos o accesorios de aspirador respiratorio";"303-3444 Extensor oxigeno tubo plástico 210 cm con conectores hs115 compatible con artefactos de oxigenoterapia, desechable, transparente o color que pueda visualizar su interior, flexible.";"Unidad";400;58732;60315;"86.383.300-0";"Mediplex";"MEDIPLEX S.A.";"IN10005.TUBO PLASTICO 210 CM CCONECTORES";780091480;"Oferta Mediplex";"Aceptada";400;"Peso Chileno";650;260000;0;0;"2024-10-07";"No Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;88;8;42260825;42271907;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"PRODUCTOS PARA EL MANEJO DE LA VÍA AÉREA";"PRODUCTOS O ACCESORIOS DE ASPIRADOR RESPIRATORIO";"Productos o accesorios de aspirador respiratorio";"303-3444 Extensor oxigeno tubo plástico 210 cm con conectores hs115 compatible con artefactos de oxigenoterapia, desechable, transparente o color que pueda visualizar su interior, flexible.";"Unidad";400;90783;93087;"59.106.780-k";"Global Healthcare Chile L.P.";"GLOBAL HEALTHCARE CHILE L P OFICINA DE REPRESENTACION EN CHILE";"63-470 TUBO DE OXÍGENO DE 2,1 MTS., ELABORADO EN PVC GRADO MÉDICO, DE LUMEN INTERIOR EN FORMA DE ESTRELLA RESISTENTE A QUIEBRES Y OCLUSIÓN. CONECTOR UNIVERSAL DE 4MM DE DIÁMETRO INTERNO, LIBRE DE LÁTEX. MARCA GLOBAL HEALTHCARE. CÓD. 63-470.";780091480;"GLOBAL HEALTHCARE CHILE LP.";"Aceptada";400;"Peso Chileno";300;120000;400;120000;"2024-10-07";"Seleccionada"
9323935;"http://www.mercadopublico.cl/fichaLicitacion.html?idLicitacion=1057417-80-LR24";"1057417-80-LR24";"Convenio Suministro Insumos Respiratorios";"Asegurar el abastecimiento oportuno de los insumos que requieren los Centro de Costo Clínicos, para otorgar atención de Salud a los usuarios del Complejo Asistencial, y donde las propias bases fijan los estándares y las sanciones si se verifica incumplimiento.";"Licitación Pública Mayor a 5000 (LR)";8;"Adjudicada";7375;"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"Salud";"61.607.301-K";1057417;"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío ";0;1;"LR";1;"CLP";"Peso Chileno";1;1;1;1;"";0;0;0;852;"2024-03-07";"2024-10-07";"2024-09-05";"2024-09-12";"2024-09-17";"2024-10-09";"2024-10-09";"2024-09-04";"2025-01-28";"2025-01-18";"1900-01-01";0;"RFB_TIME_PERIOD_HOURS";"1900-01-01";0;"1900-01-01";"1900-01-01";"1900-01-01";"1900-01-01";1;"Complejo Asistencial Dr. Víctor Ríos Ruiz. ";1;1390063799;48;"RFB_TIME_PERIOD_HOURS";"RFB_CONTRACT_PAYMENT_METHOD_30_DAYS";1;"No se permite la subcontratación en este proceso.";1;4;48;"";"La presente contratación será financiada con presupuesto del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles, con cargo al Ítem 22.04.005.003 “Otros insumos clínicos” por un monto estimado total con IVA incluido de  1.390.063.799.-";"Monto estimado total con IVA incluido.";0;0;2;0;NA;0;2;"206";"2025-01-20";23;89;8;42260830;42271802;"EQUIPAMIENTO Y SUMINISTROS MÉDICOS";"PRODUCTOS DE RESUCITACIÓN, ANESTESIA Y RESPIRATORIOS";"PRODUCTOS PARA TERAPIA RESPIRATORIA EN AEROSOL Y HUMIDIFICACIÓN";"NEBULIZADORES O ACCESORIOS";"Nebulizadores o accesorios";"303-4136 Aerocámara para pacientes neonatales 0 a 18 meses, con mascarilla de silicona transparente hipoalergénica libre de látex, flexible y adaptable, bivalvulada (inhalatoria y exhalatoria), cámara espaciadora antiestática, con volumen de 175 ml, adapt";"Unidad";360;134257;137224;"99.593.170-2";"CegaMed";"CEGAMED CHILE S A";"01APED-TAI001-ETIQ AEROCAMARA NEO PEDIATRICA BIVALVULADA 175CC";780091480;"Cegamed 1057417-80-LR24";"Aceptada";360;"Peso Chileno";3500;1260000;360;1260000;"2024-10-07";"Seleccionada"
